Date,ALFA.ST,APG1L.VS,ASPIRE.ST,ATCO-A.ST,BETS-B.ST,BND,BOL.ST,BRE2.ST,CLAS-B.ST,CTM.ST,ELAN-B.ST,EVO.ST,EXI,GLD,GLOBAL.ST,GNTX,GRG1L.VS,GZE1R.RG,HLT.PA,HM-B.ST,HPT,HUM.ST,HUSQ-B.ST,IAR-B.ST,IBM,IDU,IGV,IHI,INDT.ST,INWI.ST,ITA,IXC,IXG,IXJ,IYE,IYG,IYH,IYM,IYT,IYW,IYZ,JXI,KAMBI.ST,KIE.L,KNOW.ST,KXI,LAMM-B.ST,LI.PA,LIFCO-B.ST,MCAP.ST,MCD,MDARA.RG,MDT,MMM,MSFT,MXI,NCN1T.TL,NTU1L.VS,O,OLF1R.RG,PDX.ST,PEZ,PFE,PSI,PTH,PUI,PXE,PZV1L.VS,QTEC,RGI,RHS,RWO,RWX,RXI,RYU,SCA-A.ST,SEB-A.ST,SHOT.ST,SINCH.ST,SWED-A.ST,SWJ.DE,T,TAN,TAO,TEL.PA,TEL1L.VS,TKM1T.TL,TOT,UCI,UPW,VAW,VCR,VDC,VDE,VEA,VFH,VGT,VHT,VIG,VIS,VIT-B.ST,VITR.ST,VNQ,VOLV-B.ST,VOX,VPU,VT,VTI,VWO,WISE.ST,WMT,XBI,XEG.TO,XES,XLE,XLI,XLK,XLU,XLV,XOP,XSER.L,XSNR.L
2006-03-20,,8.45,,77.04,,,106.0,,146.5,,104.79,,,55.17,,8.48,3.0,9.6,,149.25,45.74,,183.96,,83.58,77.81,41.4,,31.0,,,33.11,79.7,27.45,29.8,121.2,65.39,54.97,82.58,51.95,25.64,,,1273.7,57.5,,59.0,33.18,,,34.73,,53.53,75.0,27.89,,,,24.42,1.75,,,26.47,18.72,,16.4,17.1,4.25,,,,,,,,23.73,94.65,,,177.43,269.5,26.82,,,,2.5,18.8,64.24,,,64.79,54.63,58.35,75.55,,59.0,50.62,56.37,,62.73,,3.62,68.11,,61.32,66.01,,64.7,33.67,20.4,47.76,17.29,21.27,,52.46,33.73,22.15,31.68,32.78,,,
2006-03-21,,8.55,,76.47,,,107.5,,145.0,,105.63,,,54.83,,8.51,3.0,9.67,,149.0,45.24,,182.27,,83.81,77.14,41.12,,31.42,,,33.03,79.4,27.21,29.7,120.05,64.74,54.36,82.14,51.52,25.66,,,1323.96,58.5,,59.0,32.86,,,34.9,,53.11,74.93,27.74,,,,24.05,1.87,,,26.31,18.72,,16.26,17.0,4.3,,,,,,,,23.77,93.88,,,175.36,,26.72,,,,2.48,18.3,63.51,,,64.05,54.32,58.08,75.21,,58.42,50.19,55.88,,62.3,,3.67,67.32,,61.0,65.49,,64.34,33.03,20.4,48.11,16.97,21.35,,52.37,33.6,22.06,31.44,32.58,,,
2006-03-22,,8.5,,76.85,,,106.5,,145.0,,106.48,,,54.75,,8.76,2.98,9.73,,147.75,45.0,,185.23,,84.45,77.64,41.32,,31.83,,,33.22,79.38,27.56,29.89,121.11,65.3,54.79,82.5,51.5,25.76,,,1361.65,57.5,,61.0,32.53,,,34.8,,53.83,76.07,27.15,,,,24.24,1.93,,,26.4,18.78,,16.41,17.24,4.31,,,,,,,,23.34,93.62,,,174.53,,26.92,,,,2.46,18.0,63.95,,,64.61,54.5,58.37,75.74,,58.83,50.33,56.44,,62.96,,3.59,67.47,,61.36,65.87,,64.73,33.19,20.0,48.1,16.97,21.57,,52.72,33.85,22.07,31.59,32.91,,,
2006-03-23,,8.5,,77.99,,,109.5,,145.5,,104.79,,,54.7,,8.61,3.0,10.0,,148.0,44.73,,186.49,,83.2,77.43,41.04,,31.83,,,33.32,78.75,27.4,30.27,120.67,65.04,55.06,81.34,51.49,25.8,,,1344.37,57.25,,63.0,33.18,,,34.54,,53.86,76.77,26.85,,,,24.39,1.96,,,26.16,19.02,,16.44,17.53,4.35,,,,,,,,23.34,96.19,,,176.18,,27.0,,,,2.49,17.6,63.87,,,64.8,54.65,58.1,76.85,,58.64,50.19,56.22,,62.59,,3.6,67.65,,61.55,65.67,,64.71,32.97,20.0,48.54,16.91,21.8,,53.5,33.71,22.02,31.55,32.73,,,
2006-03-24,,8.55,,79.32,,,115.5,,144.5,,103.94,,,55.71,,8.74,3.0,10.25,,150.0,44.49,,187.34,,83.36,76.91,41.05,,31.67,,,33.6,79.03,27.41,30.43,120.2,64.83,55.03,81.37,51.83,25.85,,,1363.22,57.0,,62.0,32.86,,,34.7,,53.23,76.8,27.01,,,,24.0,1.95,,,26.02,19.29,,16.5,17.71,4.4,,,,,,,,23.55,97.48,,,177.01,,27.37,,,,2.5,17.96,64.82,,,64.92,54.61,58.12,77.48,,58.66,50.49,56.14,,62.67,,3.56,67.55,,62.24,65.68,,64.8,33.19,20.2,48.19,16.73,22.03,,53.86,33.68,22.09,31.49,32.68,,,
2006-03-27,,8.61,,78.37,,,114.0,,143.5,,105.21,,,56.39,,8.65,2.92,10.1,,148.25,44.3,,186.91,,83.08,76.32,40.95,,31.33,,,33.7,78.96,27.17,30.57,120.22,64.44,55.47,81.96,51.91,25.97,,,1343.59,58.25,,61.0,32.86,,,34.55,,51.84,76.84,27.01,,,,24.12,2.0,,,25.81,19.36,,16.39,17.82,4.4,,,,,,,,23.7,97.48,,,178.25,,27.31,,,,2.51,18.0,64.86,,,65.29,54.66,57.95,77.77,,58.61,50.52,55.67,,62.63,,3.62,66.77,,62.38,65.16,,64.75,33.34,20.0,47.95,16.68,21.96,,54.14,33.71,22.12,31.28,32.43,,,
2006-03-28,,8.8,,78.56,,,116.5,,144.0,,104.36,,,56.06,,8.55,3.0,10.25,,148.0,44.05,,184.38,,82.43,76.01,40.68,,31.58,,,33.7,78.84,26.89,30.75,118.97,63.93,55.1,81.33,51.37,25.82,,,1348.3,59.0,,61.0,32.86,,,34.31,,52.02,76.3,26.9,,,,24.17,1.99,,,25.35,19.07,,16.34,18.0,4.5,,,,,,,,23.34,96.96,,,177.84,,27.02,,,,2.53,19.0,64.6,,,64.89,54.37,57.51,78.5,,58.08,50.04,55.15,,62.27,,3.58,67.51,,62.24,65.03,,64.38,32.96,20.0,47.75,16.56,22.01,,54.56,33.47,21.87,31.15,32.13,,,
2006-03-29,,8.85,,81.22,,,116.5,,143.5,,104.36,,,57.07,,8.65,2.97,10.11,,144.25,44.11,,185.65,,83.13,76.73,41.12,,31.67,,,34.19,79.26,27.09,31.1,119.42,64.04,55.94,82.1,52.38,26.06,,,1327.1,58.0,,58.5,33.18,,,34.6,,51.88,77.56,27.02,,,,24.24,1.96,,,25.24,19.6,,16.45,18.28,4.65,,,,,,,,23.41,99.28,,,179.49,,27.26,,,,2.55,19.0,65.61,,,65.95,54.8,57.96,79.46,,58.47,50.93,55.47,,62.89,,3.56,68.77,,62.85,65.57,,64.97,33.35,19.8,48.05,16.72,22.31,,55.2,33.81,22.2,31.34,32.22,,,
2006-03-30,,8.7,,83.12,,,118.0,,144.0,,105.21,,,58.6,,8.69,2.97,10.28,,144.5,43.62,,189.02,,83.2,76.0,41.5,,32.5,,,34.33,79.37,27.05,31.11,118.88,64.06,56.25,81.84,52.48,25.9,,,1311.39,57.5,,59.75,33.18,,,34.55,,51.58,76.52,27.23,,,,24.01,1.96,,,25.2,19.67,,16.3,18.32,4.6,,,,,,,,23.8,98.25,,,182.39,,27.02,,,,2.55,19.3,66.38,,,66.27,54.68,57.65,79.45,,58.15,51.14,55.41,,62.98,,3.52,67.78,,62.48,64.83,,64.8,33.6,19.8,47.66,16.75,22.29,,55.17,33.81,22.27,31.06,32.16,,,
2006-03-31,,8.65,,83.32,,,119.5,,144.5,,105.63,,,58.1,,8.73,3.05,10.3,,142.0,43.67,,188.6,86.5,82.47,75.63,41.52,,32.42,,,33.91,79.23,27.0,30.72,119.2,63.75,56.0,82.21,52.26,25.88,,,1319.24,57.25,,58.0,33.51,,,34.36,,50.75,75.69,27.21,,,,24.21,1.96,,,24.92,19.6,,16.19,18.0,4.6,,,,,,,,24.15,99.28,,,181.56,,27.04,,,,2.57,19.5,65.86,,,65.88,54.6,57.45,78.59,,58.37,50.94,55.21,,63.07,,3.51,67.92,,62.58,64.53,,64.83,33.64,20.4,47.24,16.76,21.98,,54.4,33.8,22.14,30.83,31.98,,,
2006-04-03,,8.7,,84.84,,,124.0,,146.0,,103.52,,,58.47,,8.31,3.1,10.2,,144.0,42.84,,190.71,,83.06,75.84,41.61,,32.67,,,34.16,79.57,26.95,30.89,119.19,63.46,56.37,83.05,52.46,25.93,,,1305.11,57.25,,58.5,33.51,,,34.73,,51.14,75.84,27.56,,,,23.58,1.96,,,25.12,19.86,,16.27,18.1,4.6,,,,,,,,24.28,102.36,,,184.87,,26.95,,,,2.62,19.68,66.15,,,66.14,54.34,57.56,79.08,,58.19,51.05,55.03,,63.33,,3.54,66.75,,62.7,64.88,,64.76,34.46,20.0,46.77,16.51,22.27,,54.7,33.92,22.27,30.87,31.96,,,
2006-04-04,,8.56,,84.27,,,124.0,,145.0,,103.94,,,58.33,,8.35,3.1,10.33,,141.5,42.86,,188.18,,83.45,76.55,41.6,,32.42,,,34.5,80.35,27.08,31.27,120.75,63.56,56.55,84.01,52.63,26.1,,,1316.1,58.5,,58.0,33.83,,,34.66,,51.5,77.0,27.64,,,,23.3,1.98,,,25.1,19.84,,16.38,18.33,4.55,,,,,,,,24.05,101.59,,,184.46,,27.12,,,,2.6,19.5,66.61,,,66.57,54.62,57.63,80.01,,58.6,51.27,55.05,,63.61,,3.54,66.29,,62.62,65.46,,65.14,34.82,20.0,46.5,16.52,22.31,,55.42,34.15,22.35,31.2,32.0,,,
2006-04-05,,8.7,,82.93,,,126.5,,143.5,,112.39,,,58.66,,8.23,3.1,10.21,,144.25,42.9,,188.18,,84.17,77.15,41.84,,32.67,,,34.97,80.8,27.0,31.72,120.83,63.35,57.18,84.88,53.24,26.13,,,1334.95,58.5,,58.5,34.48,,,34.81,,50.58,77.46,27.74,,,,23.24,1.96,,,25.17,20.26,,16.47,18.52,4.55,,,,,,,,23.98,100.31,,,184.46,,27.09,,,,2.62,20.5,67.55,,,67.21,54.97,57.65,80.99,,58.94,51.76,54.84,,63.75,,3.51,66.65,,62.81,65.9,,65.38,35.15,19.6,46.87,16.47,22.6,,56.33,34.17,22.54,31.5,31.9,,,
2006-04-06,,8.6,,82.17,,,129.0,,143.0,,115.35,,,59.28,,8.32,3.15,10.4,,142.0,42.71,,186.07,,83.81,76.23,41.76,,33.33,,,35.05,80.88,26.85,31.75,120.6,62.95,57.51,84.94,53.38,25.96,,,1334.95,58.0,,59.75,34.48,,,34.6,,51.49,81.38,27.56,,,,23.27,1.97,,,25.09,20.4,,16.3,18.53,4.58,,,,,,,,23.8,99.79,,,183.63,,26.45,,,,2.6,20.0,67.01,,,67.51,55.21,57.49,81.17,,58.66,51.87,54.31,,63.72,,3.5,66.38,,62.86,65.2,,65.35,35.09,20.2,46.56,16.19,22.59,,56.45,34.12,22.52,31.11,31.66,,,
2006-04-07,,8.65,,80.65,,,125.5,,144.5,,115.77,,,58.59,,8.22,3.1,10.4,,141.0,42.9,,189.02,,82.48,75.09,41.56,,33.33,,,34.5,80.14,26.42,31.25,119.67,62.16,56.71,84.2,52.76,25.81,,,1307.47,58.5,,60.0,34.16,,,34.88,,50.95,81.03,27.25,,,,22.85,1.96,,,24.69,20.08,,16.07,18.21,4.58,,,,,,,,22.74,99.28,,,181.98,,26.16,,,,2.6,20.0,66.75,,,66.66,54.91,56.98,79.98,,58.17,51.32,53.78,,63.16,,3.51,65.38,,62.38,64.31,,64.65,34.65,19.4,46.02,15.97,22.44,,55.35,33.95,22.26,30.67,31.28,,,
2006-04-10,,8.65,,81.22,,,128.0,,143.5,,115.77,,,59.6,,8.22,3.15,10.4,,141.25,41.75,,189.45,,82.1,75.17,41.81,,33.67,,,35.11,79.77,26.43,31.75,119.95,61.89,56.63,83.85,52.58,25.8,,,1331.02,58.25,,60.5,33.83,,,35.35,,50.93,80.98,27.29,,,,22.49,1.96,,,24.65,19.8,,16.06,18.55,4.5,,,,,,,,22.88,99.28,,,184.46,267.0,26.03,,,,2.59,20.0,67.47,,,66.42,54.68,56.95,81.18,,58.18,50.99,53.61,,63.07,,3.5,64.76,,62.26,64.32,,64.74,34.6,19.4,45.7,15.89,22.82,,56.4,33.83,22.23,30.66,31.22,,,
2006-04-11,,8.67,,81.41,,,128.0,,143.5,,115.35,,,59.01,,8.1,3.15,10.59,,141.0,42.03,,188.6,,81.16,74.38,41.59,,34.33,,,35.04,78.55,26.16,31.5,118.84,61.29,56.28,82.9,52.17,25.54,,,1350.66,57.5,,61.75,32.86,,,35.55,,50.5,80.79,27.13,,,,22.35,2.08,,,24.35,19.57,,15.93,18.41,4.5,,,,,,,,22.81,96.45,,,180.74,,25.78,,,,2.58,20.5,66.79,,,65.95,54.3,56.44,80.6,,57.55,50.6,53.0,,62.71,,3.43,64.6,,61.59,63.45,,64.15,34.25,19.6,45.5,15.58,22.55,,56.0,33.77,22.03,30.31,30.88,,,
2006-04-12,,8.67,,80.46,,,132.5,,146.5,,111.55,,,59.43,,8.11,3.2,10.5,,140.75,42.1,,189.45,,80.75,74.57,41.61,,34.67,,,34.92,78.7,26.26,31.3,119.21,61.72,56.6,83.12,52.09,25.5,,,1350.66,57.5,,61.5,31.56,,,35.19,,51.04,81.1,27.2,,,,22.34,2.05,,,24.42,19.69,,15.92,18.44,4.5,,,,,,,,22.78,98.5,,,180.32,,25.62,,,,2.56,20.49,66.68,,,66.33,54.18,56.7,80.04,,57.8,50.73,53.35,,63.26,,3.68,64.6,,61.87,63.69,,64.28,34.44,19.4,45.9,15.8,22.64,,55.63,34.0,22.07,30.38,31.09,,,
2006-04-13,,8.6,,80.84,,,140.0,,145.0,,,,,59.5,,7.8,3.2,10.57,,140.75,41.92,,189.45,,81.98,74.14,41.64,,34.5,,,34.98,79.0,26.3,31.41,119.51,61.62,56.72,83.45,52.36,25.45,,,1323.17,57.25,,62.0,31.23,,,34.85,,49.93,80.97,27.07,,,,22.09,2.07,,,24.5,19.84,,15.87,18.44,4.45,,,,,,,,22.57,97.73,,,180.32,,25.58,,,,2.53,20.95,66.89,,,66.56,54.31,56.57,80.28,,57.77,50.87,53.28,,62.9,,3.73,63.75,,61.82,63.51,,64.26,34.46,,45.77,16.01,22.71,,55.81,33.86,22.1,30.24,31.02,,,
2006-04-14,,,,,,,140.0,,145.0,,,,,,,,,10.57,,140.75,,,189.45,,,,,,,,,,,,,,,,,,,,,,57.25,,62.0,,,,,,,,,,,,,2.07,,,,,,,,,,,,,,,,,97.73,,,218.0,,,,,,,20.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-17,,,,,,,140.0,,145.0,,,,,61.09,,7.79,,10.57,,140.75,41.57,,189.45,,81.64,74.13,41.29,,,,,35.46,79.1,26.22,31.92,119.6,61.3,57.19,82.33,51.85,25.38,,,,57.25,,62.0,,,,34.32,,49.56,80.26,26.84,,,,21.92,2.07,,,24.44,19.61,,15.82,18.8,,,,,,,,,,97.73,,,218.0,,25.43,,,,,20.95,67.82,,,67.12,54.08,56.21,81.53,,57.77,50.4,53.01,,62.71,,,63.57,,61.6,63.43,,64.17,34.87,,45.82,15.88,22.95,,56.84,33.69,21.86,30.21,30.84,,,
2006-04-18,,,,80.27,,,146.5,,144.5,,110.28,,,61.85,,7.64,,10.5,,141.0,42.53,,188.18,,83.31,75.55,41.93,,34.83,,,36.37,79.99,26.35,32.69,121.62,61.81,58.82,84.28,52.92,25.73,,,1315.32,56.75,,62.5,31.56,,,34.48,,49.29,81.59,27.22,,,,22.59,2.08,,,24.93,20.31,,16.13,19.39,,,,,,,,,22.6,97.22,,,179.08,,25.94,,,,,20.95,69.15,,,68.93,54.8,56.78,83.84,,58.85,51.49,53.55,,64.16,,3.71,65.12,,62.45,64.74,,65.27,35.96,19.0,46.4,16.18,23.39,,58.23,34.5,22.3,30.79,31.13,,,
2006-04-19,,8.5,,82.74,,,149.5,,147.0,,109.43,,,63.75,,7.78,3.15,10.5,,143.0,42.89,,189.87,,81.86,75.76,42.18,,35.5,,,36.92,80.7,26.6,33.2,121.55,61.64,59.62,84.67,52.99,25.55,,,1330.24,57.75,,61.0,31.56,,,34.55,,49.11,81.88,27.03,,,,22.8,2.1,,,24.82,20.74,,16.17,19.61,4.4,,,,,,,,22.88,99.28,,,181.56,263.0,25.75,,,,2.49,20.1,69.64,,,69.4,54.82,56.94,85.36,,58.92,51.6,53.43,,64.71,,3.68,65.92,,62.27,64.77,,65.46,36.27,19.2,46.47,16.19,23.57,,59.13,34.72,22.28,30.89,30.95,,,
2006-04-20,,8.43,,83.7,,,140.5,,146.5,,110.7,,,60.96,,7.53,3.1,10.55,,142.5,43.06,,193.66,,82.02,76.41,42.38,,36.17,,,36.54,80.87,26.62,32.89,121.79,62.21,58.98,84.43,53.1,25.36,,,1354.58,58.5,,62.0,31.23,,,35.08,,49.45,82.6,27.03,,,,22.81,2.08,,,24.95,20.44,,16.25,19.34,4.4,,,,,,,,23.27,100.05,,,181.56,,25.34,,,,2.38,20.61,69.05,,,68.75,54.93,56.93,84.42,,58.97,51.71,53.83,,64.93,,3.68,65.99,,62.0,65.39,,65.56,36.19,19.0,46.4,16.16,23.11,,58.52,34.85,22.3,31.11,31.23,,,
2006-04-21,,8.4,,86.74,,,146.5,,147.0,,113.24,,,63.2,,7.51,3.1,10.55,,142.0,43.43,,194.09,,81.66,76.61,42.08,,36.67,,,37.17,80.75,26.58,33.54,121.47,62.06,59.73,84.46,52.56,25.32,,,1338.09,58.25,,60.0,31.56,,,34.6,,49.52,85.06,27.15,,,,22.8,2.09,,,24.87,20.08,,16.27,19.73,4.3,,,,,,,,23.62,101.33,,,184.87,,25.35,,,,2.44,20.0,70.5,,,69.36,54.54,56.98,86.2,,58.84,51.19,53.58,,64.94,,3.71,66.0,,61.88,65.48,,65.53,36.33,18.4,45.82,15.94,23.53,,59.74,34.89,22.06,31.25,31.16,,,
2006-04-24,,8.1,,85.6,,,145.5,,146.5,,114.93,,,61.65,,7.35,3.15,10.5,,142.0,43.2,,188.6,,82.11,77.14,41.93,,36.17,,,36.95,80.42,26.52,33.09,121.35,61.8,59.78,85.13,52.45,25.25,,,1342.8,59.5,,63.0,31.56,,,34.26,,49.79,85.46,27.11,,,,22.63,2.02,,,24.79,20.1,,16.3,19.45,4.25,,,,,,,,23.62,100.31,,,179.08,,25.53,,,,2.44,20.4,70.45,,,69.18,54.35,57.2,85.1,,58.77,51.01,53.49,,64.98,,3.73,65.66,,61.53,65.78,,65.33,36.2,18.6,45.54,15.93,23.2,,58.83,35.01,22.03,31.54,31.04,,,
2006-04-25,,8.0,,83.51,,,142.5,,148.0,,117.88,,,62.78,,7.28,3.0,10.5,,138.75,42.83,,184.38,,82.67,76.11,41.96,,34.67,,,36.48,80.47,26.47,32.74,120.5,61.34,59.42,84.63,52.4,25.33,,,1342.8,58.25,,63.5,31.23,,,33.85,,49.05,84.81,27.11,,,,22.64,2.06,,,24.72,20.42,,16.08,19.06,4.2,,,,,,,,23.8,99.53,,,177.84,,25.6,,,,2.4,20.9,70.03,,,68.76,54.33,57.2,84.0,,58.48,50.88,53.11,,64.45,,3.79,65.16,,61.93,65.14,,65.12,35.71,18.6,45.63,15.87,23.05,,58.07,34.6,22.02,31.09,30.85,,,
2006-04-26,,8.1,,84.27,,,144.5,,149.5,,116.62,,,63.65,,7.47,2.98,10.6,,140.25,42.33,,185.23,,83.35,75.51,41.96,,34.33,,,36.08,81.0,26.5,32.23,121.28,61.35,59.32,84.4,52.55,25.57,,,1334.95,57.25,,68.0,30.9,,,34.11,,49.73,85.52,27.1,,,,22.55,2.05,,,24.97,20.1,,16.07,18.66,4.1,,,,,,,,23.8,99.28,,,172.05,,26.16,,,,2.36,20.5,69.12,,,68.69,54.59,57.72,82.9,,58.86,50.95,53.05,,64.7,,3.77,64.96,,62.54,64.63,,65.14,36.35,18.0,45.98,15.72,22.76,,57.15,34.79,22.1,30.78,30.85,,,
